,Title,URL
854,Candleman,/game/switch/candleman
855,Fault: Milestone One,/game/switch/fault-milestone-one
856,Neo Cab,/game/switch/neo-cab
857,Hexagroove: Tactical DJ,/game/switch/hexagroove-tactical-dj
858,Galaxy Champions TV,/game/switch/galaxy-champions-tv
859,CASE: Animatronics,/game/switch/case-animatronics
860,Cubixx,/game/switch/cubixx
861,Tic-Tac-Letters by POWGI,/game/switch/tic-tac-letters-by-powgi
862,Spooky Ghosts Dot Com,/game/switch/spooky-ghosts-dot-com
863,Super Crate Box,/game/switch/super-crate-box
864,Sniper Elite III: Ultimate Edition,/game/switch/sniper-elite-iii-ultimate-edition
865,YU-NO: A Girl Who Chants Love at the Bound of this World,/game/switch/yu-no-a-girl-who-chants-love-at-the-bound-of-this-world
866,Baldur's Gate: Enhanced Edition,/game/switch/baldurs-gate-enhanced-edition
867,Lanternium,/game/switch/lanternium
868,80 DAYS,/game/switch/80-days
869,Marvel Ultimate Alliance 3: The Black Order - Expansion 1: Curse of the Vampire,/game/switch/marvel-ultimate-alliance-3-the-black-order---expansion-1-curse-of-the-vampire
870,Chop is Dish,/game/switch/chop-is-dish
871,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,/game/switch/dragon-quest-xi-s-echoes-of-an-elusive-age---definitive-edition
872,FIFA 20: Legacy Edition,/game/switch/fifa-20-legacy-edition
873,Ori and the Blind Forest: Definitive Edition,/game/switch/ori-and-the-blind-forest-definitive-edition
874,Freedom Finger,/game/switch/freedom-finger
875,Dragon Quest,/game/switch/dragon-quest
876,Dragon Quest II: Luminaries of the Legendary Line,/game/switch/dragon-quest-ii-luminaries-of-the-legendary-line
877,Dragon Quest III: The Seeds of Salvation,/game/switch/dragon-quest-iii-the-seeds-of-salvation
878,Car Mechanic Simulator: Pocket Edition,/game/switch/car-mechanic-simulator-pocket-edition
879,Dreaming Canvas,/game/switch/dreaming-canvas
880,Freecell Solitaire Deluxe,/game/switch/freecell-solitaire-deluxe
881,Power Rangers: Battle for the Grid - Anubis 'Doggie' Cruger,/game/switch/power-rangers-battle-for-the-grid---anubis-doggie-cruger
882,Darksiders II: Deathinitive Edition,/game/switch/darksiders-ii-deathinitive-edition
883,Northgard,/game/switch/northgard
884,Gunvolt Chronicles: Luminous Avenger iX,/game/switch/gunvolt-chronicles-luminous-avenger-ix
885,Bad North: Jotunn Edition,/game/switch/bad-north-jotunn-edition
886,Habroxia,/game/switch/habroxia
887,Button Button Up!,/game/switch/button-button-up!
888,Paper Train,/game/switch/paper-train
889,Fight'N Rage,/game/switch/fightn-rage
890,Reaper: Tale of a Pale Swordsman,/game/switch/reaper-tale-of-a-pale-swordsman
891,Barry Bradford's Putt Panic Party,/game/switch/barry-bradfords-putt-panic-party
892,Cyber Protocol,/game/switch/cyber-protocol
893,Arcade Archives: Scramble,/game/switch/arcade-archives-scramble
894,Soulslayer,/game/switch/soulslayer
895,Flying Girl Striker,/game/switch/flying-girl-striker
896,Dead by Daylight,/game/switch/dead-by-daylight
897,Contra: Rogue Corps,/game/switch/contra-rogue-corps
898,Star Wars Jedi Knight II: Jedi Outcast,/game/switch/star-wars-jedi-knight-ii-jedi-outcast
899,Oliver's Adventures in the Fairyland,/game/switch/olivers-adventures-in-the-fairyland
900,Untitled Goose Game,/game/switch/untitled-goose-game
901,The Legend of Zelda: Link's Awakening,/game/switch/the-legend-of-zelda-links-awakening
902,Trine Series 1-3,/game/switch/trine-series-1-3
903,Petoons Party,/game/switch/petoons-party
904,Ni no Kuni: Wrath of the White Witch,/game/switch/ni-no-kuni-wrath-of-the-white-witch
905,Tyd wag vir Niemand,/game/switch/tyd-wag-vir-niemand
906,Island Maze,/game/switch/island-maze
907,Niffelheim,/game/switch/niffelheim
908,Zenith,/game/switch/zenith
909,Spellworm,/game/switch/spellworm
910,Scheming Through The Zombie Apocalypse: The Beginning,/game/switch/scheming-through-the-zombie-apocalypse-the-beginning
911,Hidden,/game/switch/hidden
912,Talk it Out: Handheld Game,/game/switch/talk-it-out-handheld-game
913,Detective Dolittle,/game/switch/detective-dolittle
914,2048 Battles,/game/switch/2048-battles
915,GRID Autosport,/game/switch/grid-autosport
916,Sayonara Wild Hearts,/game/switch/sayonara-wild-hearts
917,Overland,/game/switch/overland
918,Police Stories,/game/switch/police-stories
919,Paper Dolls Original,/game/switch/paper-dolls-original
920,Lost Castle,/game/switch/lost-castle
921,Inferno 2,/game/switch/inferno-2
922,Puzzle Quest: The Legend Returns,/game/switch/puzzle-quest-the-legend-returns
923,Devil May Cry 2,/game/switch/devil-may-cry-2
924,Soul Knight,/game/switch/soul-knight
925,Neon Drive,/game/switch/neon-drive
926,Arcade Archives: Time Tunnel,/game/switch/arcade-archives-time-tunnel
927,Ball Attraction,/game/switch/ball-attraction
928,AI: The Somnium Files,/game/switch/ai-the-somnium-files
929,Jet Kave Adventure,/game/switch/jet-kave-adventure
930,LEGO Jurassic World,/game/switch/lego-jurassic-world
931,Castle Crashers Remastered,/game/switch/castle-crashers-remastered
932,Rebel Cops,/game/switch/rebel-cops
933,Deathstate : Abyssal Edition,/game/switch/deathstate-abyssal-edition
934,Akash: Path of the Five,/game/switch/akash-path-of-the-five
935,Angry Bunnies: Colossal Carrot Crusade,/game/switch/angry-bunnies-colossal-carrot-crusade
936,Daemon X Machina,/game/switch/daemon-x-machina
937,DISTRAINT: Deluxe Edition,/game/switch/distraint-deluxe-edition
938,Star Wars Pinball,/game/switch/star-wars-pinball
939,Ellen,/game/switch/ellen
940,Rest in Pieces,/game/switch/rest-in-pieces
941,CHOP,/game/switch/chop
942,Atomic Heist,/game/switch/atomic-heist
943,Sydney Hunter and the Curse of the Mayan,/game/switch/sydney-hunter-and-the-curse-of-the-mayan
944,Super Dodgeball Beats,/game/switch/super-dodgeball-beats
945,The Sinking City,/game/switch/the-sinking-city
946,Newt One,/game/switch/newt-one
947,Arcade Archives: Track &amp; Field,/game/switch/arcade-archives-track-field
948,The Tenth Line: Special Edition,/game/switch/the-tenth-line-special-edition
949,Ritual: Sorcerer Angel,/game/switch/ritual-sorcerer-angel
950,Battle Supremacy: Evolution,/game/switch/battle-supremacy-evolution
951,Overcooked! 2: Carnival of Chaos,/game/switch/overcooked!-2-carnival-of-chaos
952,Yellow Fins,/game/switch/yellow-fins
953,Amnesia Collection,/game/switch/amnesia-collection
954,Golazo!,/game/switch/golazo!
955,Throne Quest Deluxe,/game/switch/throne-quest-deluxe
956,Trials Rising: Crash and Sunburn,/game/switch/trials-rising-crash-and-sunburn
957,Gun Gun Pixies,/game/switch/gun-gun-pixies
958,Blasphemous,/game/switch/blasphemous
959,Creature in the Well,/game/switch/creature-in-the-well
960,NBA 2K20,/game/switch/nba-2k20
961,Super Jumpy Ball,/game/switch/super-jumpy-ball
962,Himno,/game/switch/himno
963,KAIJU KHAOS,/game/switch/kaiju-khaos
964,Hyperdrive Massacre,/game/switch/hyperdrive-massacre
965,Space Cows,/game/switch/space-cows
966,Hyperforma,/game/switch/hyperforma
967,River City Girls,/game/switch/river-city-girls
968,Asdivine Menace,/game/switch/asdivine-menace
969,Headliner: NoviNews,/game/switch/headliner-novinews
970,Arcade Archives: Vigilante,/game/switch/arcade-archives-vigilante
971,Gnomes Garden: Lost King,/game/switch/gnomes-garden-lost-king
972,Wuppo: Definitive Edition,/game/switch/wuppo-definitive-edition
973,If My Heart Had Wings,/game/switch/if-my-heart-had-wings
974,Pocket Clothier,/game/switch/pocket-clothier
975,Spice and Wolf VR,/game/switch/spice-and-wolf-vr
976,Fifty Words by POWGI,/game/switch/fifty-words-by-powgi
977,Battle Supremacy: Ground Assault,/game/switch/battle-supremacy-ground-assault
978,The Battle Of Mahjong,/game/switch/the-battle-of-mahjong
979,Molecats,/game/switch/molecats
980,Super Smash Bros. Ultimate: Banjo &amp; Kazooie,/game/switch/super-smash-bros-ultimate-banjo-kazooie
981,The Long Journey Home,/game/switch/the-long-journey-home
982,Super Kirby Clash,/game/switch/super-kirby-clash
983,Deadly Premonition Origins,/game/switch/deadly-premonition-origins
984,Divinity: Original Sin II - Definitive Edition,/game/switch/divinity-original-sin-ii---definitive-edition
985,Just Black Jack,/game/switch/just-black-jack
986,Torchlight II,/game/switch/torchlight-ii
987,Root Letter: Last Answer,/game/switch/root-letter-last-answer
988,Final Fantasy VIII Remastered,/game/switch/final-fantasy-viii-remastered
989,Spyro Reignited Trilogy,/game/switch/spyro-reignited-trilogy
990,Fin and the Ancient Mystery,/game/switch/fin-and-the-ancient-mystery
991,BARRIER X,/game/switch/barrier-x
992,Wand Wars,/game/switch/wand-wars
993,Arcade Archives: Pinball,/game/switch/arcade-archives-pinball
994,Astral Chain,/game/switch/astral-chain
995,Bulletstorm: Duke of Switch Edition,/game/switch/bulletstorm-duke-of-switch-edition
996,Headspun,/game/switch/headspun
997,Remothered: Tormented Fathers,/game/switch/remothered-tormented-fathers
998,Risk of Rain 2,/game/switch/risk-of-rain-2
999,Legend of the Skyfish,/game/switch/legend-of-the-skyfish
1000,SpaceColorsRunner,/game/switch/spacecolorsrunner
1001,FUZE4 Nintendo Switch,/game/switch/fuze4-nintendo-switch
1002,Agent A: A Puzzle In Disguise,/game/switch/agent-a-a-puzzle-in-disguise
1003,Vambrace: Cold Soul,/game/switch/vambrace-cold-soul
1004,Heave Ho,/game/switch/heave-ho
1005,Obakeidoro!,/game/switch/obakeidoro!
1006,Omen Exitio: Plague,/game/switch/omen-exitio-plague
1007,Grand Brix Shooter,/game/switch/grand-brix-shooter
1008,Brunch Club,/game/switch/brunch-club
1009,Invasion of Alien X: Earth in Crisis,/game/switch/invasion-of-alien-x-earth-in-crisis
1010,Damascus Gear: Operation Osaka,/game/switch/damascus-gear-operation-osaka
1011,Wilmot's Warehouse,/game/switch/wilmots-warehouse
1012,Little Racer,/game/switch/little-racer
1013,Hopping girl KOHANE Jumping Kingdom: Princess of the Black Rabbit,/game/switch/hopping-girl-kohane-jumping-kingdom-princess-of-the-black-rabbit
1014,Star-Crossed Myth - The Department of Punishments -,/game/switch/star-crossed-myth---the-department-of-punishments--
1015,Star-Crossed Myth - The Department of Wishes -,/game/switch/star-crossed-myth---the-department-of-wishes--
1016,Hookbots,/game/switch/hookbots
1017,AER: Memories of Old,/game/switch/aer-memories-of-old
1018,Pantsu Hunter: Back to the 90s,/game/switch/pantsu-hunter-back-to-the-90s
1019,Boreal Blade,/game/switch/boreal-blade
1020,Bubsy: Paws on Fire,/game/switch/bubsy-paws-on-fire
1021,Whipseey and the Lost Atlas,/game/switch/whipseey-and-the-lost-atlas
1022,Eight-Minute Empire,/game/switch/eight-minute-empire
1023,ESport Manager,/game/switch/esport-manager
1024,Eiyuu Densetsu: Akatsuki no Kiseki,/game/switch/eiyuu-densetsu-akatsuki-no-kiseki
1025,Deadlings,/game/switch/deadlings
1026,Deadly Fighter 2,/game/switch/deadly-fighter-2
1027,Mekabolt,/game/switch/mekabolt
1028,Snooker 19,/game/switch/snooker-19
1029,Gurgamoth,/game/switch/gurgamoth
1030,Plunge,/game/switch/plunge
1031,Pacific Wings,/game/switch/pacific-wings
1032,Oninaki,/game/switch/oninaki
1033,Milkmaid of the Milky Way,/game/switch/milkmaid-of-the-milky-way
1034,Sega Ages: Space Harrier,/game/switch/sega-ages-space-harrier
1035,Sega Ages: Puyo Puyo,/game/switch/sega-ages-puyo-puyo
1036,Everdark Tower,/game/switch/everdark-tower
1037,Lines Infinite,/game/switch/lines-infinite
1038,Invisigun Reloaded,/game/switch/invisigun-reloaded
1039,Path of Sin: Greed,/game/switch/path-of-sin-greed
1040,Mr Blaster,/game/switch/mr-blaster
1041,Arcade Archives: Water Ski,/game/switch/arcade-archives-water-ski
1042,Farm Mystery,/game/switch/farm-mystery
1043,Reel Fishing: Road Trip Adventure,/game/switch/reel-fishing-road-trip-adventure
1044,Rad,/game/switch/rad
1045,Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,/game/switch/yu-gi-oh!-legacy-of-the-duelist-link-evolution
1046,Truck Racing Championship,/game/switch/truck-racing-championship
1047,IN-VERT,/game/switch/in-vert
1048,Hotline Miami Collection,/game/switch/hotline-miami-collection
1049,SUPERHOT,/game/switch/superhot
1050,FAR: Lone Sails,/game/switch/far-lone-sails
1051,Duck Life: Battle,/game/switch/duck-life-battle
1052,Anode,/game/switch/anode
1053,Grandia HD Collection,/game/switch/grandia-hd-collection
1054,Power Rangers: Battle for the Grid - Lord Zedd,/game/switch/power-rangers-battle-for-the-grid---lord-zedd
1055,Escape from the Universe,/game/switch/escape-from-the-universe
1056,Gravity Duck,/game/switch/gravity-duck
1057,Instant Sports,/game/switch/instant-sports
1058,Rogue Singularity,/game/switch/rogue-singularity
1059,Vasara Collection,/game/switch/vasara-collection
1060,Ittle Dew,/game/switch/ittle-dew
1061,Cryogear,/game/switch/cryogear
1062,Beholder 2,/game/switch/beholder-2
1063,The Vanishing of Ethan Carter,/game/switch/the-vanishing-of-ethan-carter
1064,Arcade Archives: Vs. Gradius,/game/switch/arcade-archives-vs-gradius
1065,Please Teach Me Onedari Shogi,/game/switch/please-teach-me-onedari-shogi
1066,Fell Seal: Arbiter's Mark,/game/switch/fell-seal-arbiters-mark
1067,Edna &amp; Harvey: Harvey's New Eyes,/game/switch/edna-harvey-harveys-new-eyes
1068,Friday The 13th: The Game - Ultimate Slasher Switch Edition,/game/switch/friday-the-13th-the-game---ultimate-slasher-switch-edition
1069,Never Give Up,/game/switch/never-give-up
1070,Exception,/game/switch/exception
1071,PC Building Simulator,/game/switch/pc-building-simulator
1072,Sword Art Online: Fatal Bullet - Complete Edition,/game/switch/sword-art-online-fatal-bullet---complete-edition
1073,Turok 2: Seeds of Evil Remaster,/game/switch/turok-2-seeds-of-evil-remaster
1074,"Tactics V: ""Obsidian Brigade""",/game/switch/tactics-v-obsidian-brigade
1075,Taimumari: Complete Edition,/game/switch/taimumari-complete-edition
1076,Welcome to Hanwell,/game/switch/welcome-to-hanwell
1077,#RaceDieRun,/game/switch/racedierun
1078,Neverlast,/game/switch/neverlast
1079,Sagebrush,/game/switch/sagebrush
1080,Subdivision Infinity DX,/game/switch/subdivision-infinity-dx
1081,Doughlings: Invasion,/game/switch/doughlings-invasion
1082,Pillars of Eternity: Complete Edition,/game/switch/pillars-of-eternity-complete-edition
1083,Pix the Cat,/game/switch/pix-the-cat
1084,The Pyraplex,/game/switch/the-pyraplex
1085,Oh!Edo Towns,/game/switch/oh!edo-towns
1086,Sudoku Universe,/game/switch/sudoku-universe
1087,Wordsweeper by POWGI,/game/switch/wordsweeper-by-powgi
1088,Tap Skaters,/game/switch/tap-skaters
1089,Arcade Archives: X Multiply,/game/switch/arcade-archives-x-multiply
1090,PictoQuest,/game/switch/pictoquest
1091,Grave Keeper,/game/switch/grave-keeper
1092,TERRORhythm TRRT,/game/switch/terrorhythm-trrt
1093,The Forbidden Arts,/game/switch/the-forbidden-arts
1094,Damsel,/game/switch/damsel
1095,Quench,/game/switch/quench
1096,Guacamelee! One-Two Punch Collection,/game/switch/guacamelee!-one-two-punch-collection
1097,DC Universe Online,/game/switch/dc-universe-online
1098,Shadows 2: Perfidia,/game/switch/shadows-2-perfidia
1099,Epic Clicker Journey,/game/switch/epic-clicker-journey
1100,Burger Chef Tycoon,/game/switch/burger-chef-tycoon
1101,Wreckin' Ball Adventure,/game/switch/wreckin-ball-adventure
1102,Swaps and Traps,/game/switch/swaps-and-traps
1103,The Church in the Darkness,/game/switch/the-church-in-the-darkness
1104,Saboteur II: Avenging Angel,/game/switch/saboteur-ii-avenging-angel
1105,Super Wiloo Demake,/game/switch/super-wiloo-demake
1106,Plague Inc: Evolved,/game/switch/plague-inc-evolved
1107,Our Flick Erasers,/game/switch/our-flick-erasers
1108,Swallow Up,/game/switch/swallow-up
1109,Pandemic,/game/switch/pandemic
1110,Solo: Islands of the Heart,/game/switch/solo-islands-of-the-heart
1111,Hamsterdam,/game/switch/hamsterdam
1112,STANDBY,/game/switch/standby
1113,Robbie Swifthand and the Orb of Mysteries,/game/switch/robbie-swifthand-and-the-orb-of-mysteries
1114,Chroma Squad,/game/switch/chroma-squad
1115,Shinobi Spirits S: Legend of Heroes,/game/switch/shinobi-spirits-s-legend-of-heroes
1116,Fobia,/game/switch/fobia
1117,Illusion of L'Phalcia,/game/switch/illusion-of-lphalcia
1118,Omega Labyrinth Life,/game/switch/omega-labyrinth-life
1119,Sudoku Relax 2 Summer Waves,/game/switch/sudoku-relax-2-summer-waves
1120,Dungeon Warfare,/game/switch/dungeon-warfare
1121,Arcade Archives: Victory Road,/game/switch/arcade-archives-victory-road
1122,Pelican and Medjed,/game/switch/pelican-and-medjed
1123,M.A.C.E. Tower Defense,/game/switch/mace-tower-defense
1124,Bear With Me: The Complete Collection,/game/switch/bear-with-me-the-complete-collection
1125,The Tower of Beatrice,/game/switch/the-tower-of-beatrice
1126,Bear With Me: The Lost Robots,/game/switch/bear-with-me-the-lost-robots
1127,Forager,/game/switch/forager
1128,Mutant Year Zero: Road to Eden - Seed of Evil,/game/switch/mutant-year-zero-road-to-eden---seed-of-evil
1129,Mutant Year Zero: Road to Eden - Deluxe Edition,/game/switch/mutant-year-zero-road-to-eden---deluxe-edition
1130,Morphies Law: Remorphed,/game/switch/morphies-law-remorphed
1131,Harvest Moon: Light of Hope Special Edition Complete,/game/switch/harvest-moon-light-of-hope-special-edition-complete
1132,Super Smash Bros. Ultimate: Hero,/game/switch/super-smash-bros-ultimate-hero
1133,Raiders of the North Sea,/game/switch/raiders-of-the-north-sea
1134,Trine 3: The Artifacts of Power,/game/switch/trine-3-the-artifacts-of-power
1135,Catch a Duck,/game/switch/catch-a-duck
1136,Sweet Witches,/game/switch/sweet-witches
1137,Fire Emblem: Three Houses,/game/switch/fire-emblem-three-houses
1138,Wolfenstein: Youngblood,/game/switch/wolfenstein-youngblood
1139,Kill la Kill: IF,/game/switch/kill-la-kill-if
1140,Titans Pinball,/game/switch/titans-pinball
1141,Sheep in Hell,/game/switch/sheep-in-hell
1142,Seeders Puzzle Reboot,/game/switch/seeders-puzzle-reboot
1143,Tetsumo Party,/game/switch/tetsumo-party
1144,Hoggy 2,/game/switch/hoggy-2
1145,Garage Mechanic Simulator,/game/switch/garage-mechanic-simulator
1146,The House of Da Vinci,/game/switch/the-house-of-da-vinci
1147,DOOM 3,/game/switch/doom-3
1148,DOOM II: Classic,/game/switch/doom-ii-classic
1149,DOOM (1993),/game/switch/doom-1993
1150,Classic Games Collection Vol.1,/game/switch/classic-games-collection-vol1
1151,Animal Fight Club,/game/switch/animal-fight-club
1152,Fantasy Strike,/game/switch/fantasy-strike
1153,Songbird Symphony,/game/switch/songbird-symphony
1154,Raiden V: Director's Cut,/game/switch/raiden-v-directors-cut
1155,Gunpowder on The Teeth: Arcade,/game/switch/gunpowder-on-the-teeth-arcade
1156,Arcade Archives: Road Fighter,/game/switch/arcade-archives-road-fighter
1157,Zombie Driver: Immortal Edition,/game/switch/zombie-driver-immortal-edition
1158,Caged Garden Cock Robin,/game/switch/caged-garden-cock-robin
1159,Mighty Switch Force! Collection,/game/switch/mighty-switch-force!-collection
1160,Smoots Summer Games,/game/switch/smoots-summer-games
1161,Super Mega Baseball 2: Ultimate Edition,/game/switch/super-mega-baseball-2-ultimate-edition
1162,Picross Lord of the Nazarick,/game/switch/picross-lord-of-the-nazarick
1163,Collide-a-Ball 2,/game/switch/collide-a-ball-2
1164,Woodle Tree 2: Deluxe,/game/switch/woodle-tree-2-deluxe
1165,Kiai Resonance,/game/switch/kiai-resonance
1166,Divine Ascent,/game/switch/divine-ascent
1167,Pawarumi,/game/switch/pawarumi
1168,BATTLESHIP,/game/switch/battleship
1169,The Original Mobile Games,/game/switch/the-original-mobile-games
1170,Run the Fan,/game/switch/run-the-fan
1171,High Noon Revolver,/game/switch/high-noon-revolver
1172,Automachef,/game/switch/automachef
1173,Rise: Race The Future,/game/switch/rise-race-the-future
1174,Redeemer: Enhanced Edition,/game/switch/redeemer-enhanced-edition
1175,Marvel Ultimate Alliance 3: The Black Order,/game/switch/marvel-ultimate-alliance-3-the-black-order
1176,Double Switch: 25th Anniversary Edition,/game/switch/double-switch-25th-anniversary-edition
1177,Astro Bears,/game/switch/astro-bears
1178,Jim Is Moving Out!,/game/switch/jim-is-moving-out!
1179,Mini Trains,/game/switch/mini-trains
1180,Mochi Mochi Boy,/game/switch/mochi-mochi-boy
1181,JumpHead: Battle4Fun!,/game/switch/jumphead-battle4fun!
1182,Etherborn,/game/switch/etherborn
1183,Growtopia,/game/switch/growtopia
1184,Caladrius Blaze,/game/switch/caladrius-blaze
1185,Royal Roads,/game/switch/royal-roads
1186,World Cruise Story,/game/switch/world-cruise-story
1187,Archlion Saga,/game/switch/archlion-saga
1188,Battle &amp; Crash,/game/switch/battle-crash
1189,Tarot Readings Premium,/game/switch/tarot-readings-premium
1190,Eastville Chronicles: The Drama Queen Murder,/game/switch/eastville-chronicles-the-drama-queen-murder
1191,Arcade Archives: The Ninja Warriors,/game/switch/arcade-archives-the-ninja-warriors
1192,Let's Go Nuts!,/game/switch/lets-go-nuts!
1193,Let's Sing 2019,/game/switch/lets-sing-2019
1194,Distrust,/game/switch/distrust
1195,Lost Orbit: Terminal Velocity,/game/switch/lost-orbit-terminal-velocity
1196,Forklift - The Simulation,/game/switch/forklift---the-simulation
1197,Streets of Rogue,/game/switch/streets-of-rogue
1198,Lethal League Blaze,/game/switch/lethal-league-blaze
1199,Dragon Quest Builders 2,/game/switch/dragon-quest-builders-2
1200,God Eater 3,/game/switch/god-eater-3
1201,Super Mutant Alien Assault,/game/switch/super-mutant-alien-assault
1202,Mad Bullets,/game/switch/mad-bullets
1203,Bouncy Bullets,/game/switch/bouncy-bullets
1204,Lust for Darkness,/game/switch/lust-for-darkness
1205,Alien Escape,/game/switch/alien-escape
1206,Adrenaline Rush: Miami Drive,/game/switch/adrenaline-rush-miami-drive
1207,Quest Hunter,/game/switch/quest-hunter
1208,The Messenger: Picnic Panic,/game/switch/the-messenger-picnic-panic
1209,Blazing Chrome,/game/switch/blazing-chrome
1210,Professor Lupo and his Horrible Pets,/game/switch/professor-lupo-and-his-horrible-pets
1211,Eagle Island,/game/switch/eagle-island
1212,Dead In Vinland: True Viking Edition,/game/switch/dead-in-vinland-true-viking-edition
1213,Metaloid: Origin,/game/switch/metaloid-origin
1214,Tiny Metal: Full Metal Rumble,/game/switch/tiny-metal-full-metal-rumble
1215,Nelly Cootalot: The Fowl Fleet,/game/switch/nelly-cootalot-the-fowl-fleet
1216,Doodle God: Crime City,/game/switch/doodle-god-crime-city
1217,Skulls of the Shogun: Bone-A-Fide Edition,/game/switch/skulls-of-the-shogun-bone-a-fide-edition
1218,WayOut,/game/switch/wayout
1219,Vektor Wars,/game/switch/vektor-wars
1220,Arcade Archives: Shusse Ozumo,/game/switch/arcade-archives-shusse-ozumo
1221,Switchy Road,/game/switch/switchy-road
1222,SolSeraph,/game/switch/solseraph
1223,Grass Cutter: Mutated Lawns,/game/switch/grass-cutter-mutated-lawns
1224,Power Rangers: Battle for the Grid - Trey of Triforia,/game/switch/power-rangers-battle-for-the-grid---trey-of-triforia
1225,Power Rangers: Battle for the Grid - Jen Scotts,/game/switch/power-rangers-battle-for-the-grid---jen-scotts
1226,3 Little Pigs &amp; Bad Wolf,/game/switch/3-little-pigs-bad-wolf
1227,Umihara Kawase Fresh!,/game/switch/umihara-kawase-fresh!
1228,Senran Kagura: Peach Ball,/game/switch/senran-kagura-peach-ball
1229,Hyperlight Ultimate,/game/switch/hyperlight-ultimate
1230,Desktop Bowling,/game/switch/desktop-bowling
1231,Siralim 3,/game/switch/siralim-3
1232,Attack on Titan 2: Final Battle,/game/switch/attack-on-titan-2-final-battle
1233,Hero Express,/game/switch/hero-express
1234,Paradox Soul,/game/switch/paradox-soul
1235,Laser Kitty Pow Pow,/game/switch/laser-kitty-pow-pow
1236,Bubble Cats Rescue,/game/switch/bubble-cats-rescue
1237,Ziggurat,/game/switch/ziggurat
1238,Stranger Things 3: The Game,/game/switch/stranger-things-3-the-game
1239,Asdivine Dios,/game/switch/asdivine-dios
1240,Pure Mahjong,/game/switch/pure-mahjong
1241,Clannad,/game/switch/clannad
1242,Ankh Guardian - Treasure of the Demon's Temple,/game/switch/ankh-guardian---treasure-of-the-demons-temple
1243,What Remains of Edith Finch,/game/switch/what-remains-of-edith-finch
1244,Arcade Archives: Ninja Spirit,/game/switch/arcade-archives-ninja-spirit
1245,OVIVO,/game/switch/ovivo
1246,Lucah: Born of a Dream,/game/switch/lucah-born-of-a-dream
1247,Bus Fix 2019,/game/switch/bus-fix-2019
1248,Psyvariar Delta,/game/switch/psyvariar-delta
1249,Red Faction: Guerrilla Re-Mars-tered,/game/switch/red-faction-guerrilla-re-mars-tered
1250,Dream Daddy: A Dad Dating Simulator,/game/switch/dream-daddy-a-dad-dating-simulator
1251,World of Riders,/game/switch/world-of-riders
1252,Redneck Skeet Shooting,/game/switch/redneck-skeet-shooting
1253,Arcade Archives: Clu Clu Land,/game/switch/arcade-archives-clu-clu-land
1254,Another Sight,/game/switch/another-sight
1255,Super Mario Maker 2,/game/switch/super-mario-maker-2
1256,Rally Rock 'N Racing,/game/switch/rally-rock-n-racing
1257,Spell Casting: Purrfectly Portable Edition,/game/switch/spell-casting-purrfectly-portable-edition
1258,Maddening Euphoria,/game/switch/maddening-euphoria
1259,Bloodstained: Ritual of the Night - Iga's Back Pack,/game/switch/bloodstained-ritual-of-the-night---igas-back-pack
1260,Real Drift Racing,/game/switch/real-drift-racing
1261,Headball Soccer Deluxe,/game/switch/headball-soccer-deluxe
1262,Attack of the Toy Tanks,/game/switch/attack-of-the-toy-tanks
1263,Desktop Table Tennis,/game/switch/desktop-table-tennis
1264,Terraria,/game/switch/terraria
1265,Sega Ages: Virtua Racing,/game/switch/sega-ages-virtua-racing
1266,War Tech Fighters,/game/switch/war-tech-fighters
1267,Graveyard Keeper,/game/switch/graveyard-keeper
1268,Furwind,/game/switch/furwind
1269,MotoGP 19,/game/switch/motogp-19
1270,Dandy Dungeon: Legend of Brave Yamada,/game/switch/dandy-dungeon-legend-of-brave-yamada
1271,Sega Ages: Wonder Boy in Monster Land,/game/switch/sega-ages-wonder-boy-in-monster-land
1272,Goonya Fighter,/game/switch/goonya-fighter
1273,Lines X,/game/switch/lines-x
1274,Human Rocket Person,/game/switch/human-rocket-person
1275,NEKOPARA Vol. 3,/game/switch/nekopara-vol-3
1276,Chiki-Chiki Boxy Pro Wrestling,/game/switch/chiki-chiki-boxy-pro-wrestling
1277,Rain City,/game/switch/rain-city
1278,Baobabs Mausoleum - Ep. 2: 1313 Barnabas Dead End Drive,/game/switch/baobabs-mausoleum---ep-2-1313-barnabas-dead-end-drive
1279,Irony Curtain: From Matryoshka with Love,/game/switch/irony-curtain-from-matryoshka-with-love
1280,Epic Astro Story,/game/switch/epic-astro-story
1281,Bitlogic - A Cyberpunk Arcade Adventure,/game/switch/bitlogic---a-cyberpunk-arcade-adventure
1282,Q-YO Blaster,/game/switch/q-yo-blaster
1283,Dobutsu Shogi World,/game/switch/dobutsu-shogi-world
1284,Bloodstained: Ritual of the Night,/game/switch/bloodstained-ritual-of-the-night
1285,Super Neptunia RPG,/game/switch/super-neptunia-rpg
1286,We. The Revolution,/game/switch/we-the-revolution
1287,Devil May Cry,/game/switch/devil-may-cry
1288,Azuran Tales: Trials,/game/switch/azuran-tales-trials
1289,Captain Cat,/game/switch/captain-cat
1290,ZOMB,/game/switch/zomb
1291,Scrap,/game/switch/scrap
1292,Cybarian: The Time Travelling Warrior,/game/switch/cybarian-the-time-travelling-warrior
1293,Miner Warfare,/game/switch/miner-warfare
1294,Home Escape,/game/switch/home-escape
1295,Muse Dash,/game/switch/muse-dash
